Date;heat_demand;el_spot_price;ef_om;gas_price;co2_price;solar_heat_flow
2019-02-28 02:00:00;148.67;29.8;346.379;22.07;4.193008;0.0
2019-02-28 03:00:00;163.03;27.61;349.827;22.07;4.193008;0.0
2019-02-28 04:00:00;185.73;28.96;364.714;22.07;4.193008;0.0
2019-02-28 05:00:00;206.87;32.93;382.463;22.07;4.193008;0.0
2019-02-28 06:00:00;209.78;42.45;395.42;22.07;4.193008;0.0
2019-02-28 07:00:00;188.32;48.87;403.554;22.07;4.193008;0.0
2019-02-28 08:00:00;190.92;47.47;393.427;22.07;4.193008;0.0
2019-02-28 09:00:00;195.88;42.7;375.581;22.07;4.193008;0.0
2019-02-28 10:00:00;157.53;42.47;365.093;22.07;4.193008;0.0
2019-02-28 11:00:00;149.19;38.89;355.877;22.07;4.193008;0.00022344569887509998
2019-02-28 12:00:00;149.42;38.0;356.396;22.07;4.193008;0.0003923814058463
2019-02-28 13:00:00;151.32;37.08;355.79;22.07;4.193008;0.0003793674946384
2019-02-28 14:00:00;167.12;38.05;363.358;22.07;4.193008;0.0002127497109642
2019-02-28 15:00:00;181.19;40.7;387.257;22.07;4.193008;0.00018470295767589997
2019-02-28 16:00:00;179.96;42.73;424.859;22.07;4.193008;0.0
2019-02-28 17:00:00;182.09;48.03;448.981;22.07;4.193008;0.0
2019-02-28 18:00:00;183.26;50.96;459.172;22.07;4.193008;0.0
2019-02-28 19:00:00;191.27;50.97;472.245;22.07;4.193008;0.0
2019-02-28 20:00:00;195.66;48.54;485.889;22.07;4.193008;0.0
2019-02-28 21:00:00;187.8;44.2;490.587;22.07;4.193008;0.0
2019-02-28 22:00:00;171.44;43.21;493.808;22.07;4.193008;0.0
2019-02-28 23:00:00;152.93;41.44;494.421;22.07;4.193008;0.0
2019-03-01 00:00:00;146.25;39.4;497.729;18.657;4.390184;0.0
2019-03-01 01:00:00;154.16;37.1;497.508;18.657;4.390184;0.0
2019-03-01 02:00:00;155.08;36.67;499.576;18.657;4.390184;0.0
2019-03-01 03:00:00;167.62;36.27;497.019;18.657;4.390184;0.0
2019-03-01 04:00:00;175.24;37.33;501.85;18.657;4.390184;0.0
2019-03-01 05:00:00;201.44;39.63;505.912;18.657;4.390184;0.0
2019-03-01 06:00:00;219.33;46.75;505.094;18.657;4.390184;0.0
2019-03-01 07:00:00;215.35;47.98;500.767;18.657;4.390184;0.0
2019-03-01 08:00:00;201.63;49.99;492.001;18.657;4.390184;0.0
2019-03-01 09:00:00;193.69;50.28;481.414;18.657;4.390184;0.0
2019-03-01 10:00:00;172.24;51.15;477.709;18.657;4.390184;3.9065596935951146e-06
2019-03-01 11:00:00;163.75;50.97;466.566;18.657;4.390184;8.761975308668503e-05
2019-03-01 12:00:00;157.23;48.56;465.126;18.657;4.390184;0.0001209631334332
2019-03-01 13:00:00;161.59;47.4;466.794;18.657;4.390184;0.00012866834573
2019-03-01 14:00:00;162.45;46.91;470.645;18.657;4.390184;0.0
2019-03-01 15:00:00;179.48;45.97;481.796;18.657;4.390184;9.785835317937864e-05
2019-03-01 16:00:00;198.97;46.93;494.863;18.657;4.390184;7.08477833411083e-05
2019-03-01 17:00:00;198.63;50.79;498.372;18.657;4.390184;0.0
2019-03-01 18:00:00;192.42;52.59;499.942;18.657;4.390184;0.0
2019-03-01 19:00:00;183.11;52.49;515.475;18.657;4.390184;0.0
2019-03-01 20:00:00;189.95;48.66;525.622;18.657;4.390184;0.0
2019-03-01 21:00:00;191.11;46.53;527.56;18.657;4.390184;0.0
2019-03-01 22:00:00;192.45;45.65;529.2;18.657;4.390184;0.0
2019-03-01 23:00:00;181.13;44.41;529.224;18.657;4.390184;0.0
2019-03-02 00:00:00;163.88;44.19;529.87;18.657;4.390184;0.0
2019-03-02 01:00:00;152.29;43.28;525.188;18.657;4.390184;0.0
2019-03-02 02:00:00;151.55;41.09;522.873;18.657;4.390184;0.0
2019-03-02 03:00:00;155.33;39.49;520.24;18.657;4.390184;0.0
2019-03-02 04:00:00;178.53;39.59;517.732;18.657;4.390184;0.0
2019-03-02 05:00:00;207.3;39.97;520.675;18.657;4.390184;0.0
2019-03-02 06:00:00;216.04;41.42;519.911;18.657;4.390184;0.0
2019-03-02 07:00:00;215.94;43.92;517.984;18.657;4.390184;0.0
2019-03-02 08:00:00;207.62;47.89;507.601;18.657;4.390184;0.0
2019-03-02 09:00:00;204.82;48.6;499.255;18.657;4.390184;0.0
2019-03-02 10:00:00;203.63;47.9;494.404;18.657;4.390184;0.0
2019-03-02 11:00:00;183.73;45.84;480.594;18.657;4.390184;9.457544535817202e-06
2019-03-02 12:00:00;187.23;43.9;468.498;18.657;4.390184;0.0
2019-03-02 13:00:00;189.99;40.21;458.573;18.657;4.390184;0.0
2019-03-02 14:00:00;199.86;39.26;451.007;18.657;4.390184;0.0
2019-03-02 15:00:00;198.67;39.18;454.516;18.657;4.390184;0.0
2019-03-02 16:00:00;198.89;40.92;461.469;18.657;4.390184;0.0
2019-03-02 17:00:00;198.67;43.84;459.402;18.657;4.390184;0.0
2019-03-02 18:00:00;197.68;46.49;440.038;18.657;4.390184;0.0
2019-03-02 19:00:00;197.57;46.8;415.508;18.657;4.390184;0.0
2019-03-02 20:00:00;196.91;38.27;377.13;18.657;4.390184;0.0
2019-03-02 21:00:00;187.15;32.07;325.762;18.657;4.390184;0.0
2019-03-02 22:00:00;153.06;30.52;297.558;18.657;4.390184;0.0
2019-03-02 23:00:00;132.47;25.34;259.089;18.657;4.390184;0.0
2019-03-03 00:00:00;149.2;22.77;224.319;18.657;4.390184;0.0
2019-03-03 01:00:00;155.1;8.67;212.929;18.657;4.390184;0.0
2019-03-03 02:00:00;153.2;1.84;209.155;18.657;4.390184;0.0
2019-03-03 03:00:00;157.57;0.09;203.284;18.657;4.390184;0.0
2019-03-03 04:00:00;176.75;0.07;203.021;18.657;4.390184;0.0
2019-03-03 05:00:00;181.68;0.03;201.405;18.657;4.390184;0.0
2019-03-03 06:00:00;181.34;-2.81;196.05;18.657;4.390184;0.0
2019-03-03 07:00:00;209.01;-0.04;193.073;18.657;4.390184;0.0
2019-03-03 08:00:00;207.3;2.86;186.081;18.657;4.390184;0.0
2019-03-03 09:00:00;180.18;0.08;180.02;18.657;4.390184;0.0
2019-03-03 10:00:00;161.91;0.11;176.201;18.657;4.390184;0.0
2019-03-03 11:00:00;153.68;3.33;173.741;18.657;4.390184;0.00013553718987509996
2019-03-03 12:00:00;165.48;4.02;177.543;18.657;4.390184;9.830240861153002e-05
2019-03-03 13:00:00;171.23;1.06;185.171;18.657;4.390184;0.0
2019-03-03 14:00:00;178.99;2.0;188.432;18.657;4.390184;0.0
2019-03-03 15:00:00;181.82;4.75;195.416;18.657;4.390184;0.0
2019-03-03 16:00:00;182.18;15.0;205.052;18.657;4.390184;0.0
2019-03-03 17:00:00;181.96;22.72;208.435;18.657;4.390184;0.0
2019-03-03 18:00:00;193.03;31.8;206.469;18.657;4.390184;0.0
2019-03-03 19:00:00;196.06;38.49;200.409;18.657;4.390184;0.0
2019-03-03 20:00:00;197.05;24.83;195.297;18.657;4.390184;0.0
2019-03-03 21:00:00;177.92;19.92;193.036;18.657;4.390184;0.0
2019-03-03 22:00:00;148.12;24.3;192.876;18.657;4.390184;0.0
2019-03-03 23:00:00;138.15;19.47;193.732;18.657;4.390184;0.0
2019-03-04 00:00:00;122.2;-0.07;196.362;18.657;4.390184;0.0
2019-03-04 01:00:00;128.99;-0.21;194.616;18.657;4.390184;0.0
2019-03-04 02:00:00;141.55;-6.86;194.576;18.657;4.390184;0.0
2019-03-04 03:00:00;165.83;-7.0;196.273;18.657;4.390184;0.0
2019-03-04 04:00:00;178.52;-2.47;197.668;18.657;4.390184;0.0
2019-03-04 05:00:00;203.67;6.24;204.018;18.657;4.390184;0.0
2019-03-04 06:00:00;186.35;25.83;206.3;18.657;4.390184;0.0
2019-03-04 07:00:00;196.23;37.96;208.158;18.657;4.390184;0.0
2019-03-04 08:00:00;185.76;33.1;196.138;18.657;4.390184;0.0
2019-03-04 09:00:00;188.43;20.69;184.032;18.657;4.390184;0.0
2019-03-04 10:00:00;190.51;7.54;182.778;18.657;4.390184;0.0
2019-03-04 11:00:00;184.72;0.09;181.834;18.657;4.390184;0.0
2019-03-04 12:00:00;186.34;4.28;189.97;18.657;4.390184;0.0
2019-03-04 13:00:00;198.39;0.07;199.495;18.657;4.390184;0.0
2019-03-04 14:00:00;206.81;5.28;202.508;18.657;4.390184;0.0
2019-03-04 15:00:00;226.12;12.81;203.493;18.657;4.390184;0.0
2019-03-04 16:00:00;228.05;14.81;212.751;18.657;4.390184;0.0
2019-03-04 17:00:00;218.15;27.09;222.615;18.657;4.390184;0.0
2019-03-04 18:00:00;216.74;42.46;231.575;18.657;4.390184;0.0
2019-03-04 19:00:00;205.04;43.02;235.196;18.657;4.390184;0.0
2019-03-04 20:00:00;199.18;25.98;228.236;18.657;4.390184;0.0
2019-03-04 21:00:00;193.35;21.1;215.646;18.657;4.390184;0.0
2019-03-04 22:00:00;155.84;10.06;211.685;18.657;4.390184;0.0
2019-03-04 23:00:00;164.28;-2.39;212.527;18.657;4.390184;0.0
2019-03-05 00:00:00;165.07;-0.08;202.138;18.657;4.390184;0.0
2019-03-05 01:00:00;166.8;-2.39;203.45;18.657;4.390184;0.0
2019-03-05 02:00:00;172.23;-4.95;202.103;18.657;4.390184;0.0
2019-03-05 03:00:00;189.33;-1.92;202.123;18.657;4.390184;0.0
2019-03-05 04:00:00;212.42;-2.23;209.171;18.657;4.390184;0.0
2019-03-05 05:00:00;212.46;11.23;220.703;18.657;4.390184;0.0
2019-03-05 06:00:00;205.59;33.49;238.75;18.657;4.390184;0.0
2019-03-05 07:00:00;206.22;44.24;262.82;18.657;4.390184;0.0
2019-03-05 08:00:00;191.65;40.76;266.355;18.657;4.390184;0.0
2019-03-05 09:00:00;167.57;34.59;254.73;18.657;4.390184;0.0
2019-03-05 10:00:00;161.95;27.31;238.427;18.657;4.390184;0.0
2019-03-05 11:00:00;169.12;31.07;239.917;18.657;4.390184;0.0
2019-03-05 12:00:00;170.36;32.45;243.669;18.657;4.390184;0.0001090355575022
2019-03-05 13:00:00;180.06;34.04;252.257;18.657;4.390184;0.00046873995504639995
2019-03-05 14:00:00;189.47;37.7;264.139;18.657;4.390184;0.0001782212526582
2019-03-05 15:00:00;197.89;44.09;290.046;18.657;4.390184;0.0001789141355721
2019-03-05 16:00:00;209.74;46.39;314.656;18.657;4.390184;0.0
2019-03-05 17:00:00;212.12;49.27;349.976;18.657;4.390184;0.0
2019-03-05 18:00:00;209.08;55.01;370.721;18.657;4.390184;0.0
2019-03-05 19:00:00;202.42;55.23;377.134;18.657;4.390184;0.0
2019-03-05 20:00:00;194.56;51.1;387.709;18.657;4.390184;0.0
2019-03-05 21:00:00;186.75;48.09;391.283;18.657;4.390184;0.0
2019-03-05 22:00:00;173.12;46.09;396.852;18.657;4.390184;0.0
2019-03-05 23:00:00;145.21;41.54;397.357;18.657;4.390184;0.0
2019-03-06 00:00:00;156.42;36.08;390.286;18.657;4.390184;0.0
2019-03-06 01:00:00;162.47;32.69;385.05;18.657;4.390184;0.0
2019-03-06 02:00:00;172.6;33.01;380.892;18.657;4.390184;0.0
2019-03-06 03:00:00;190.33;32.2;382.229;18.657;4.390184;0.0
2019-03-06 04:00:00;223.6;30.7;386.002;18.657;4.390184;0.0
2019-03-06 05:00:00;233.21;33.11;392.192;18.657;4.390184;0.0
2019-03-06 06:00:00;231.32;43.81;388.767;18.657;4.390184;0.0
2019-03-06 07:00:00;202.32;47.46;368.968;18.657;4.390184;0.0
2019-03-06 08:00:00;169.76;47.38;346.351;18.657;4.390184;0.0
2019-03-06 09:00:00;165.23;40.04;325.26;18.657;4.390184;0.0
2019-03-06 10:00:00;160.43;33.13;305.723;18.657;4.390184;0.0
2019-03-06 11:00:00;162.44;29.79;278.714;18.657;4.390184;0.0
2019-03-06 12:00:00;168.0;28.65;252.555;18.657;4.390184;0.0
2019-03-06 13:00:00;174.46;28.62;256.891;18.657;4.390184;0.0
2019-03-06 14:00:00;178.86;28.9;272.172;18.657;4.390184;0.0
2019-03-06 15:00:00;192.89;28.66;285.709;18.657;4.390184;0.0
2019-03-06 16:00:00;197.48;29.37;310.646;18.657;4.390184;0.0
2019-03-06 17:00:00;197.75;36.88;325.435;18.657;4.390184;0.0
2019-03-06 18:00:00;196.82;43.7;322.186;18.657;4.390184;0.0
2019-03-06 19:00:00;197.21;43.9;319.61;18.657;4.390184;0.0
2019-03-06 20:00:00;183.39;40.38;325.708;18.657;4.390184;0.0
2019-03-06 21:00:00;152.18;28.96;310.225;18.657;4.390184;0.0
2019-03-06 22:00:00;148.36;29.55;304.426;18.657;4.390184;0.0
2019-03-06 23:00:00;145.82;27.49;299.841;18.657;4.390184;0.0
2019-03-07 00:00:00;142.76;25.05;286.046;18.657;4.390184;0.0
2019-03-07 01:00:00;147.29;23.81;286.925;18.657;4.390184;0.0
2019-03-07 02:00:00;149.49;21.16;286.118;18.657;4.390184;0.0
2019-03-07 03:00:00;152.51;17.97;282.237;18.657;4.390184;0.0
2019-03-07 04:00:00;167.51;21.8;270.187;18.657;4.390184;0.0
2019-03-07 05:00:00;196.22;23.17;267.635;18.657;4.390184;0.0
2019-03-07 06:00:00;195.31;31.58;285.218;18.657;4.390184;0.0
2019-03-07 07:00:00;185.18;39.91;292.859;18.657;4.390184;0.0
2019-03-07 08:00:00;154.68;39.4;274.844;18.657;4.390184;0.0
2019-03-07 09:00:00;144.85;32.39;245.959;18.657;4.390184;0.0
2019-03-07 10:00:00;154.87;28.35;225.947;18.657;4.390184;0.0
2019-03-07 11:00:00;160.45;28.54;219.885;18.657;4.390184;0.0
2019-03-07 12:00:00;190.37;28.22;209.715;18.657;4.390184;0.0
2019-03-07 13:00:00;210.58;25.63;210.128;18.657;4.390184;0.0
2019-03-07 14:00:00;201.48;27.62;206.856;18.657;4.390184;0.0001044191157529
2019-03-07 15:00:00;185.92;27.54;210.508;18.657;4.390184;0.0001324784223249
2019-03-07 16:00:00;185.93;28.24;223.273;18.657;4.390184;3.446054359120382e-05
2019-03-07 17:00:00;194.54;34.06;251.336;18.657;4.390184;0.0
2019-03-07 18:00:00;189.7;43.95;264.64;18.657;4.390184;0.0
2019-03-07 19:00:00;180.32;45.01;266.933;18.657;4.390184;0.0
2019-03-07 20:00:00;172.92;39.76;258.688;18.657;4.390184;0.0
2019-03-07 21:00:00;163.39;27.12;236.139;18.657;4.390184;0.0
2019-03-07 22:00:00;156.88;29.25;222.47;18.657;4.390184;0.0
2019-03-07 23:00:00;154.92;7.01;204.91;18.657;4.390184;0.0
2019-03-08 00:00:00;160.75;12.49;200.996;18.657;4.390184;0.0
2019-03-08 01:00:00;155.88;-2.47;201.585;18.657;4.390184;0.0
2019-03-08 02:00:00;138.29;-4.97;201.33;18.657;4.390184;0.0
2019-03-08 03:00:00;184.2;-1.71;200.835;18.657;4.390184;0.0
2019-03-08 04:00:00;203.03;0.76;203.475;18.657;4.390184;0.0
2019-03-08 05:00:00;241.74;19.94;216.265;18.657;4.390184;0.0
2019-03-08 06:00:00;233.44;25.78;238.424;18.657;4.390184;0.0
2019-03-08 07:00:00;219.23;36.05;248.341;18.657;4.390184;0.0
2019-03-08 08:00:00;194.16;32.34;241.872;18.657;4.390184;0.0
2019-03-08 09:00:00;170.99;25.06;231.621;18.657;4.390184;1.122127096304914e-05
2019-03-08 10:00:00;166.46;22.96;224.167;18.657;4.390184;0.0002353032944585
2019-03-08 11:00:00;172.93;25.61;224.146;18.657;4.390184;0.0001274045481265
2019-03-08 12:00:00;172.56;23.35;226.028;18.657;4.390184;0.0001583888830008
2019-03-08 13:00:00;176.52;23.48;232.071;18.657;4.390184;0.0002352255121721
2019-03-08 14:00:00;189.72;25.38;244.425;18.657;4.390184;0.0001982769630201
2019-03-08 15:00:00;192.26;33.71;269.03;18.657;4.390184;4.973964722078271e-05
2019-03-08 16:00:00;193.54;38.34;296.295;18.657;4.390184;0.0
2019-03-08 17:00:00;202.4;43.07;322.942;18.657;4.390184;0.0
2019-03-08 18:00:00;206.99;48.72;330.041;18.657;4.390184;0.0
2019-03-08 19:00:00;193.81;50.95;331.061;18.657;4.390184;0.0
2019-03-08 20:00:00;191.57;44.04;330.934;18.657;4.390184;0.0
2019-03-08 21:00:00;183.14;40.57;317.402;18.657;4.390184;0.0
2019-03-08 22:00:00;168.62;39.24;299.197;18.657;4.390184;0.0
2019-03-08 23:00:00;162.55;30.61;273.638;18.657;4.390184;0.0
2019-03-09 00:00:00;157.61;27.67;227.315;18.657;4.390184;0.0
2019-03-09 01:00:00;157.22;15.4;202.833;18.657;4.390184;0.0
2019-03-09 02:00:00;162.52;4.24;192.807;18.657;4.390184;0.0
2019-03-09 03:00:00;192.42;0.07;185.508;18.657;4.390184;0.0
2019-03-09 04:00:00;205.05;0.06;184.003;18.657;4.390184;0.0
2019-03-09 05:00:00;203.72;0.03;182.968;18.657;4.390184;0.0
2019-03-09 06:00:00;205.85;-0.04;180.752;18.657;4.390184;0.0
2019-03-09 07:00:00;204.02;0.13;172.722;18.657;4.390184;0.0
2019-03-09 08:00:00;203.09;10.05;167.152;18.657;4.390184;0.0
2019-03-09 09:00:00;197.02;8.54;170.564;18.657;4.390184;0.0
2019-03-09 10:00:00;191.94;7.83;165.277;18.657;4.390184;0.0
2019-03-09 11:00:00;191.45;11.03;162.003;18.657;4.390184;0.0
2019-03-09 12:00:00;191.89;0.74;160.797;18.657;4.390184;9.21877806062731e-05
2019-03-09 13:00:00;192.3;0.04;163.06;18.657;4.390184;0.0
2019-03-09 14:00:00;194.23;-0.08;167.572;18.657;4.390184;0.0
2019-03-09 15:00:00;223.54;-0.82;175.028;18.657;4.390184;0.0
2019-03-09 16:00:00;252.44;0.08;191.272;18.657;4.390184;0.0
2019-03-09 17:00:00;255.63;10.96;205.415;18.657;4.390184;0.0
2019-03-09 18:00:00;226.74;22.8;207.718;18.657;4.390184;0.0
2019-03-09 19:00:00;199.57;25.08;200.935;18.657;4.390184;0.0
2019-03-09 20:00:00;197.02;21.62;184.354;18.657;4.390184;0.0
2019-03-09 21:00:00;195.2;11.96;184.051;18.657;4.390184;0.0
2019-03-09 22:00:00;182.73;13.37;188.707;18.657;4.390184;0.0
2019-03-09 23:00:00;158.46;0.72;188.674;18.657;4.390184;0.0
2019-03-10 00:00:00;158.28;-23.04;195.421;18.657;4.390184;0.0
2019-03-10 01:00:00;180.6;-11.15;197.692;18.657;4.390184;0.0
2019-03-10 02:00:00;194.17;-12.55;205.126;18.657;4.390184;0.0
2019-03-10 03:00:00;205.71;-2.89;210.518;18.657;4.390184;0.0
2019-03-10 04:00:00;214.75;-2.6;220.561;18.657;4.390184;0.0
2019-03-10 05:00:00;223.2;-0.86;235.347;18.657;4.390184;0.0
2019-03-10 06:00:00;222.25;4.97;254.221;18.657;4.390184;0.0
2019-03-10 07:00:00;216.07;19.32;281.516;18.657;4.390184;0.0
2019-03-10 08:00:00;193.34;26.24;297.124;18.657;4.390184;0.0
2019-03-10 09:00:00;176.02;28.97;282.011;18.657;4.390184;5.077030303590156e-05
2019-03-10 10:00:00;177.84;27.12;274.499;18.657;4.390184;5.94323663547123e-05
2019-03-10 11:00:00;188.83;32.46;275.131;18.657;4.390184;4.974610190728195e-05
2019-03-10 12:00:00;185.96;31.01;277.67;18.657;4.390184;0.00019291556358309997
2019-03-10 13:00:00;178.21;27.84;275.513;18.657;4.390184;0.0002138773919919
2019-03-10 14:00:00;188.93;23.06;265.154;18.657;4.390184;0.0
2019-03-10 15:00:00;208.54;23.07;267.846;18.657;4.390184;0.0
2019-03-10 16:00:00;233.42;23.79;279.944;18.657;4.390184;0.0
2019-03-10 17:00:00;232.04;29.17;280.249;18.657;4.390184;0.0
2019-03-10 18:00:00;229.37;31.01;269.708;18.657;4.390184;0.0
2019-03-10 19:00:00;225.71;40.92;267.267;18.657;4.390184;0.0
2019-03-10 20:00:00;220.59;29.91;259.284;18.657;4.390184;0.0
2019-03-10 21:00:00;207.64;24.89;243.064;18.657;4.390184;0.0
2019-03-10 22:00:00;195.27;26.63;240.499;18.657;4.390184;0.0
2019-03-10 23:00:00;173.44;22.92;232.7;18.657;4.390184;0.0
2019-03-11 00:00:00;168.95;21.8;219.561;18.657;4.390184;0.0
2019-03-11 01:00:00;172.54;19.81;216.025;18.657;4.390184;0.0
2019-03-11 02:00:00;175.94;22.02;212.677;18.657;4.390184;0.0
2019-03-11 03:00:00;194.96;16.21;209.559;18.657;4.390184;0.0
2019-03-11 04:00:00;206.37;18.22;217.517;18.657;4.390184;0.0
2019-03-11 05:00:00;237.27;24.4;248.504;18.657;4.390184;0.0
2019-03-11 06:00:00;268.81;39.45;281.895;18.657;4.390184;0.0
2019-03-11 07:00:00;262.74;47.96;288.931;18.657;4.390184;0.0
2019-03-11 08:00:00;234.24;48.06;290.436;18.657;4.390184;0.0
2019-03-11 09:00:00;220.72;46.84;290.974;18.657;4.390184;0.0
2019-03-11 10:00:00;200.63;45.31;283.807;18.657;4.390184;0.0
2019-03-11 11:00:00;182.94;42.66;272.908;18.657;4.390184;0.0
2019-03-11 12:00:00;178.62;39.95;265.691;18.657;4.390184;0.0001367806794996
2019-03-11 13:00:00;178.75;38.69;268.133;18.657;4.390184;0.0003178664847928
2019-03-11 14:00:00;162.25;36.9;271.339;18.657;4.390184;0.000193809462898
2019-03-11 15:00:00;178.19;37.11;279.724;18.657;4.390184;9.800738333693424e-05
2019-03-11 16:00:00;192.59;39.0;288.568;18.657;4.390184;5.5452610847599584e-05
2019-03-11 17:00:00;211.1;46.28;314.225;18.657;4.390184;0.0
2019-03-11 18:00:00;220.32;50.29;325.353;18.657;4.390184;0.0
2019-03-11 19:00:00;236.5;57.9;326.719;18.657;4.390184;0.0
2019-03-11 20:00:00;225.34;50.06;344.518;18.657;4.390184;0.0
2019-03-11 21:00:00;209.91;47.52;351.504;18.657;4.390184;0.0
2019-03-11 22:00:00;194.74;47.61;363.939;18.657;4.390184;0.0
2019-03-11 23:00:00;195.82;44.01;364.344;18.657;4.390184;0.0
2019-03-12 00:00:00;195.93;40.98;367.702;18.657;4.390184;0.0
2019-03-12 01:00:00;194.86;38.97;374.202;18.657;4.390184;0.0
2019-03-12 02:00:00;195.11;36.91;374.73;18.657;4.390184;0.0
2019-03-12 03:00:00;199.5;35.0;373.015;18.657;4.390184;0.0
2019-03-12 04:00:00;214.11;32.92;369.816;18.657;4.390184;0.0
2019-03-12 05:00:00;245.82;36.3;362.52;18.657;4.390184;0.0
2019-03-12 06:00:00;249.16;46.83;349.488;18.657;4.390184;0.0
2019-03-12 07:00:00;237.43;52.05;332.0;18.657;4.390184;0.0
2019-03-12 08:00:00;232.76;51.37;315.861;18.657;4.390184;0.0
2019-03-12 09:00:00;225.09;48.02;295.81;18.657;4.390184;0.0
2019-03-12 10:00:00;226.31;43.81;267.512;18.657;4.390184;0.0
2019-03-12 11:00:00;226.73;38.72;241.538;18.657;4.390184;0.0
2019-03-12 12:00:00;232.09;35.82;222.44;18.657;4.390184;0.0
2019-03-12 13:00:00;236.84;31.76;208.79;18.657;4.390184;0.0
2019-03-12 14:00:00;241.71;31.06;208.264;18.657;4.390184;0.0
2019-03-12 15:00:00;239.65;32.93;223.528;18.657;4.390184;0.0
2019-03-12 16:00:00;239.97;35.26;252.398;18.657;4.390184;0.0
2019-03-12 17:00:00;238.0;40.06;275.017;18.657;4.390184;0.0
2019-03-12 18:00:00;232.15;44.02;272.728;18.657;4.390184;0.0
2019-03-12 19:00:00;219.74;41.57;266.448;18.657;4.390184;0.0
2019-03-12 20:00:00;195.41;33.01;250.614;18.657;4.390184;0.0
2019-03-12 21:00:00;185.23;26.49;227.979;18.657;4.390184;0.0
2019-03-12 22:00:00;192.14;23.87;217.218;18.657;4.390184;0.0
2019-03-12 23:00:00;190.18;0.36;204.981;18.657;4.390184;0.0
2019-03-13 00:00:00;185.36;7.07;201.344;18.657;4.390184;0.0
2019-03-13 01:00:00;184.88;0.06;203.092;18.657;4.390184;0.0
2019-03-13 02:00:00;185.5;-0.07;203.624;18.657;4.390184;0.0
2019-03-13 03:00:00;188.23;2.45;200.869;18.657;4.390184;0.0
2019-03-13 04:00:00;201.29;8.09;201.95;18.657;4.390184;0.0
2019-03-13 05:00:00;238.59;19.17;209.951;18.657;4.390184;0.0
2019-03-13 06:00:00;249.23;25.91;220.025;18.657;4.390184;0.0
2019-03-13 07:00:00;236.32;36.48;226.407;18.657;4.390184;0.0
2019-03-13 08:00:00;227.5;26.0;220.189;18.657;4.390184;0.0
2019-03-13 09:00:00;228.62;18.5;196.605;18.657;4.390184;0.0
2019-03-13 10:00:00;216.44;2.28;185.028;18.657;4.390184;0.0
2019-03-13 11:00:00;217.61;8.24;187.406;18.657;4.390184;0.0
2019-03-13 12:00:00;216.55;10.8;187.512;18.657;4.390184;0.0
2019-03-13 13:00:00;234.05;5.23;187.57;18.657;4.390184;0.0
2019-03-13 14:00:00;240.82;13.97;190.357;18.657;4.390184;0.0
2019-03-13 15:00:00;233.38;20.07;201.473;18.657;4.390184;0.0
2019-03-13 16:00:00;231.01;23.83;215.497;18.657;4.390184;0.0
2019-03-13 17:00:00;233.06;30.62;232.717;18.657;4.390184;0.0
2019-03-13 18:00:00;225.39;35.55;235.304;18.657;4.390184;0.0
2019-03-13 19:00:00;203.44;39.91;237.755;18.657;4.390184;0.0
2019-03-13 20:00:00;195.83;30.25;235.202;18.657;4.390184;0.0
2019-03-13 21:00:00;180.93;25.52;231.077;18.657;4.390184;0.0
2019-03-13 22:00:00;189.0;24.3;230.066;18.657;4.390184;0.0
2019-03-13 23:00:00;186.51;18.9;223.892;18.657;4.390184;0.0
2019-03-14 00:00:00;173.07;24.17;207.669;18.657;4.390184;0.0
2019-03-14 01:00:00;175.56;22.25;211.195;18.657;4.390184;0.0
2019-03-14 02:00:00;195.01;20.37;212.884;18.657;4.390184;0.0
2019-03-14 03:00:00;201.88;20.5;212.697;18.657;4.390184;0.0
2019-03-14 04:00:00;187.55;22.33;213.288;18.657;4.390184;0.0
2019-03-14 05:00:00;205.35;27.08;227.158;18.657;4.390184;0.0
2019-03-14 06:00:00;211.54;37.69;238.842;18.657;4.390184;0.0
2019-03-14 07:00:00;211.37;42.37;251.622;18.657;4.390184;0.0
2019-03-14 08:00:00;210.47;42.6;246.047;18.657;4.390184;0.0
2019-03-14 09:00:00;228.16;38.56;235.321;18.657;4.390184;0.0
2019-03-14 10:00:00;229.68;40.32;227.271;18.657;4.390184;0.0
2019-03-14 11:00:00;230.11;39.29;225.867;18.657;4.390184;0.0
2019-03-14 12:00:00;226.75;39.26;224.596;18.657;4.390184;0.0
2019-03-14 13:00:00;226.89;38.67;228.455;18.657;4.390184;0.0
2019-03-14 14:00:00;217.55;37.79;236.933;18.657;4.390184;0.0
2019-03-14 15:00:00;217.77;34.85;237.466;18.657;4.390184;0.0
2019-03-14 16:00:00;218.58;31.11;243.541;18.657;4.390184;0.0
2019-03-14 17:00:00;218.52;34.62;241.797;18.657;4.390184;0.0
2019-03-14 18:00:00;217.39;37.58;239.757;18.657;4.390184;0.0
2019-03-14 19:00:00;204.5;39.13;242.488;18.657;4.390184;0.0
2019-03-14 20:00:00;196.37;33.6;249.68;18.657;4.390184;0.0
2019-03-14 21:00:00;188.82;29.79;246.14;18.657;4.390184;0.0
2019-03-14 22:00:00;185.66;27.38;237.272;18.657;4.390184;0.0
2019-03-14 23:00:00;182.11;19.76;224.208;18.657;4.390184;0.0
2019-03-15 00:00:00;173.01;11.91;221.675;18.657;4.390184;0.0
2019-03-15 01:00:00;172.24;13.43;219.002;18.657;4.390184;0.0
