date;total_heat_load;total_mass_flow;total_temp_feed_flow;total_temp_back_flow
2019-01-01 00:00:00;47.14044402695327;264.1975686185548;81.99018684125286;39.364922169096076
2019-01-01 01:00:00;45.443221010294465;262.6077079136769;80.57922865398837;39.23933559808529
2019-01-01 02:00:00;46.1704927141979;266.5247096610054;80.66724680291361;39.283104142601076
2019-01-01 03:00:00;46.043522230573664;266.89485822994527;80.74215879738426;39.529192078142444
2019-01-01 04:00:00;47.22401998268251;271.1048168949622;81.04416782306077;39.43132362477911
2019-01-01 05:00:00;50.3332207405477;286.0769770204503;81.23550265820256;39.20451603306407
2019-01-01 06:00:00;53.411930881388884;300.4192711980631;81.61259405555751;39.14036172564761
2019-01-01 07:00:00;55.93027245428937;310.6758275908613;82.38085673197827;39.374664167861056
2019-01-01 08:00:00;57.82496132838101;318.3966059481548;82.83903105578514;39.45402493858239
2019-01-01 09:00:00;59.80687461951584;329.46362675865225;82.86222397154745;39.49739759006525
2019-01-01 10:00:00;58.95004855979978;323.70103743220534;83.18348216162173;39.678933094180366
2019-01-01 11:00:00;57.031430585192695;314.6000249742299;83.13127714936331;39.8253054680352
2019-01-01 12:00:00;55.97591461652361;308.61495857163874;83.20216044705336;39.873088221975934
2019-01-01 13:00:00;57.023790343748885;315.0677982032876;83.18947532860312;39.95345231261439
2019-01-01 14:00:00;57.958533310395794;321.5783382068916;83.10186065062004;40.04679773054352
2019-01-01 15:00:00;58.92619840138889;327.29197167937116;83.04470551086598;40.034963655471984
2019-01-01 16:00:00;60.49637761120147;334.49783555670905;83.32132289568358;40.11655741072474
2019-01-01 17:00:00;62.147578988686035;344.0768756588428;83.4083443884889;40.25997405780828
2019-01-01 18:00:00;61.64966940035565;343.6943854252987;83.35602680645064;40.50566532486749
2019-01-01 19:00:00;60.314995946944435;333.4956637188102;83.5265224739291;40.32176453079899
2019-01-01 20:00:00;58.73019914477829;322.94992604957713;83.54041311814973;40.097085588976256
2019-01-01 21:00:00;56.65511651833334;314.6659554044586;83.14294681903704;40.13129674397965
2019-01-01 22:00:00;55.583389758055546;308.27622967595175;83.16796848742553;40.0953549658193
2019-01-01 23:00:00;54.63444069055555;303.53658735759825;82.9450597335138;39.94666914332885
2019-01-02 00:00:00;55.19461904722223;305.3987725862477;83.02154236618941;39.84708033387517
2019-01-02 01:00:00;56.666461428324894;313.1205277679776;82.94550888844799;39.71296713547616
2019-01-02 02:00:00;57.96686751134427;318.89092490089155;83.21775576685354;39.79325996015797
2019-01-02 03:00:00;58.14991297333333;321.5625107722814;83.21766485872377;40.01799797068156
2019-01-02 04:00:00;60.529699304489554;331.84291976571427;83.41279697605574;39.83852591324046
2019-01-02 05:00:00;64.78063411272194;353.32776770722205;83.55484344521676;39.756654023905526
2019-01-02 06:00:00;69.62443233722223;380.9201434768751;83.8479778115344;40.18591908326971
2019-01-02 07:00:00;72.43365557277778;394.0026408782909;84.64633923599672;40.731599665358885
2019-01-02 08:00:00;73.32999653555554;398.2246318466567;84.57694629027719;40.59003512367184
2019-01-02 09:00:00;71.59838853055555;396.0265660528817;84.01948990205562;40.83226344226716
2019-01-02 10:00:00;67.22093390006523;372.0580515029638;84.08366054510253;40.92419520382765
2019-01-02 11:00:00;63.857216073333326;354.4031942347389;84.02381862821761;40.98118290040617
2019-01-02 12:00:00;62.14354538492671;344.6657296107076;84.0118600144678;40.94085419663861
2019-01-02 13:00:00;61.01083636972222;341.0859938547104;83.96590792121867;41.236185255270414
2019-01-02 14:00:00;60.33436439627486;336.4720540894326;83.7171487018743;40.88150895983625
2019-01-02 15:00:00;61.64004799911653;343.5369684006706;83.55081274373282;40.68800638614124
2019-01-02 16:00:00;64.75395313062391;360.95128282559926;83.32524287455385;40.4695589156093
2019-01-02 17:00:00;65.48740535694445;366.9798103509107;83.16115145174376;40.53207435909587
2019-01-02 18:00:00;66.12381534319609;371.7407870357159;83.34158010792169;40.84951462704237
2019-01-02 19:00:00;65.43081753870845;366.4472405090193;83.38388298718269;40.72978827614287
2019-01-02 20:00:00;62.9905712825;351.60441786493845;83.47576718429951;40.67899954112613
2019-01-02 21:00:00;62.24975179544582;348.63128761450173;83.36103594268917;40.70679933370468
2019-01-02 22:00:00;61.36985516899566;343.2314850411495;83.45527196543225;40.7422837582223
2019-01-02 23:00:00;60.85524493001367;341.3996582567938;83.30807836424452;40.72585840292726
2019-01-03 00:00:00;61.417375178055565;345.4788641994825;83.17303855463899;40.70482983868982
2019-01-03 01:00:00;62.47709842530932;351.5135878738339;83.17802002412515;40.71855182541236
2019-01-03 02:00:00;62.59550618547275;354.98402067926537;82.94487128318963;40.8206529685952
2019-01-03 03:00:00;64.56576660333333;363.8970079994035;82.95915608870126;40.57366163122276
2019-01-03 04:00:00;68.00801419885177;379.084593963213;83.31349819904159;40.45766676522459
2019-01-03 05:00:00;71.65534032500001;405.3764465808083;82.74724555203738;40.521514169599016
2019-01-03 06:00:00;78.57750142273363;439.9988579382583;83.38837564274667;40.72766042426542
2019-01-03 07:00:00;80.3053244914853;455.60303340175585;83.05155919396657;40.94594651573453
2019-01-03 08:00:00;79.64194214722221;456.56085589487583;82.84564840035432;41.17542402712104
2019-01-03 09:00:00;78.82219984160395;449.8109330248809;83.19513158319717;41.33518853174735
2019-01-03 10:00:00;74.48333793016509;419.57183934662544;83.98291828853297;41.57705115206335
2019-01-03 11:00:00;70.46916853107658;394.70371226413005;84.32819884065611;41.680235191182305
2019-01-03 12:00:00;67.09262384305434;379.5900924974358;83.94786320929637;41.726064049811555
2019-01-03 13:00:00;64.6535227653151;369.67605529727604;83.7900496343999;42.01105650234922
2019-01-03 14:00:00;65.95267488727974;374.4411852443081;83.62128786898438;41.5452396210469
2019-01-03 15:00:00;67.87728347959008;380.3721722424169;83.53921339409811;40.91034311098662
2019-01-03 16:00:00;69.73532191282041;391.73765454230744;83.3747264742675;40.84959403815816
2019-01-03 17:00:00;71.56961674527777;402.5450039616558;83.44877853737898;40.9776482388711
2019-01-03 18:00:00;72.46898917487995;403.7829088426996;84.22640843640147;41.35432481222921
2019-01-03 19:00:00;69.55592208254828;385.0665611931755;84.4086801043668;41.25993040024474
2019-01-03 20:00:00;65.3865892547058;366.2801771890854;83.77325165805951;41.129370188208554
2019-01-03 21:00:00;62.635708251748056;350.5116652954796;83.5998839995977;40.91162923568504
2019-01-03 22:00:00;60.78939218611111;337.4927772955492;83.76861059460549;40.740509977081615
2019-01-03 23:00:00;60.26944435055712;332.77530528933136;83.80937614418065;40.54448634089471
2019-01-04 00:00:00;59.79858514222222;329.63835273974934;83.757385979876;40.42209087134461
2019-01-04 01:00:00;60.309074264342016;328.53441228634904;84.14592936344576;40.29474302391435
2019-01-04 02:00:00;60.27989682697157;326.5414377799508;84.48370624312946;40.38682586850814
2019-01-04 03:00:00;60.82769999117878;327.16903499371546;84.7225069279985;40.310548446242024
2019-01-04 04:00:00;62.33719262816093;333.82574647574586;84.90528346370593;40.298963259368975
2019-01-04 05:00:00;65.08969795416667;352.6802078930647;83.85515454084049;39.76835903796268
2019-01-04 06:00:00;69.98594408217386;386.16010513747716;83.25215737336941;39.958549922067164
2019-01-04 07:00:00;72.37996318111111;401.4362150589055;83.65020550516448;40.57962397227368
2019-01-04 08:00:00;69.93804449166666;389.4635986157338;83.76356133940078;40.86689508878578
2019-01-04 09:00:00;69.16848016797087;383.9764973271392;83.80690848477877;40.7759681465314
2019-01-04 10:00:00;67.44345458404132;374.5634974766474;83.64283221344346;40.63048877329703
2019-01-04 11:00:00;65.33396629447489;360.5612456604277;83.78315798921142;40.497646325585265
2019-01-04 12:00:00;62.88846188924164;346.69131599522035;83.74601016750142;40.41348228291281
2019-01-04 13:00:00;60.35460706389042;332.3449683551892;83.77276253426794;40.39072957584955
2019-01-04 14:00:00;59.92044808777778;330.34477927028263;83.55216055377548;40.22133216535269
2019-01-04 15:00:00;60.05977553790715;329.3975642702305;83.66472946707131;40.108089713656796
2019-01-04 16:00:00;59.800871126111105;327.8822004285654;83.46233020625675;39.89293182232865
2019-01-04 17:00:00;59.50743820004696;324.80932689281957;83.54427764512116;39.77848264468901
2019-01-04 18:00:00;58.55518331194445;318.55401751980116;83.6563831015414;39.74528302660764
2019-01-04 19:00:00;56.17119237682056;308.45132171924706;83.24959787840186;39.746619077097705
2019-01-04 20:00:00;53.37004587861111;294.00383645628864;83.06237064639544;39.69749473842052
2019-01-04 21:00:00;52.26222955166667;288.791447845171;82.9421253869748;39.7107840465618
2019-01-04 22:00:00;50.05451718;277.0735138361534;82.69424869830988;39.53797506997569
2019-01-04 23:00:00;48.86290055138898;270.2997414290463;82.68844507912831;39.50359405747088
2019-01-05 00:00:00;48.327685211890014;269.6117139467329;82.41302708261702;39.59218017843301
2019-01-05 01:00:00;48.476020455532435;269.41365122750943;82.35538341474864;39.37142323063637
2019-01-05 02:00:00;48.136297833959645;268.3265456329951;82.17950858050978;39.323836471973834
2019-01-05 03:00:00;48.53605265555556;269.0217222988488;82.34779562677681;39.247930788354495
2019-01-05 04:00:00;49.09771608625739;271.93649665679624;82.38949824696505;39.258258149719836
2019-01-05 05:00:00;50.42862593222223;279.41579916337537;82.26553263265919;39.150927866092786
2019-01-05 06:00:00;52.42469509694444;289.63075325894346;82.28369222216423;39.043596263399195
2019-01-05 07:00:00;55.32541398722222;302.99086942682607;82.6025453368735;38.98222286498918
2019-01-05 08:00:00;58.49854999316378;318.3125862477972;82.87642771261255;38.97433261902637
2019-01-05 09:00:00;60.222156731944445;324.3648286909293;83.2655378953778;38.91320290449505
2019-01-05 10:00:00;59.214038942321835;319.4675084953242;83.38074854091406;39.10240070990909
2019-01-05 11:00:00;55.92477604444444;306.42540163607976;83.00302111296526;39.404471681208065
