date;total_heat_load;total_mass_flow;total_temp_feed_flow;total_temp_back_flow
2017-01-01 00:00:00;46.492884796558656;277.15071327742277;78.89987768102714;38.8274222996514
2017-01-01 01:00:00;46.82481178883587;277.7857947936138;79.14525443598603;38.87898419150565
2017-01-01 02:00:00;46.99204745770217;279.074399502795;79.10595098708706;38.88243425703439
2017-01-01 03:00:00;46.48109519957611;275.3511745834132;79.11173169792039;38.78757834834647
2017-01-01 04:00:00;46.92276694272374;278.82914674218813;79.15008145448957;38.95052682228237
2017-01-01 05:00:00;48.26894202360262;286.4372238001702;79.09360772666633;38.83918964818275
2017-01-01 06:00:00;49.029190767957274;291.5405767817812;79.01317357885597;38.840419982603294
2017-01-01 07:00:00;49.63177440582144;295.6311043678007;78.970945333641;38.86720086992449
2017-01-01 08:00:00;51.33472607033832;305.6697474937538;79.0257802312808;38.90823422072191
2017-01-01 09:00:00;52.595195101913156;314.39414669785884;78.88063491647256;38.91860356303761
2017-01-01 10:00:00;54.148734745134234;323.0109178263778;78.98197747213305;38.937032026227996
2017-01-01 11:00:00;54.07065191582675;322.56480039348327;79.0162329758873;38.973714404778946
2017-01-01 12:00:00;53.31109082836934;320.5670995354678;79.00655544951513;39.280523618686914
2017-01-01 13:00:00;52.8955251102486;317.71460128819854;79.0417682611781;39.27153025740682
2017-01-01 14:00:00;53.119290394874156;318.9553018621183;79.05694912868961;39.27383533584134
2017-01-01 15:00:00;52.6074515623835;316.4400032357972;79.08741326130706;39.374461151193145
2017-01-01 16:00:00;53.0438940878317;319.3926739343437;79.10378511745495;39.43155071623585
2017-01-01 17:00:00;53.50550265457179;323.2265874926551;79.03605706098745;39.493263007021426
2017-01-01 18:00:00;53.23543656890014;321.16035457652134;79.16264195452379;39.56632302283293
2017-01-01 19:00:00;52.296943995868475;317.2734266514239;79.07295839890958;39.69813645272916
2017-01-01 20:00:00;51.42118158476361;309.87874763359366;79.1649155878967;39.525594786749764
2017-01-01 21:00:00;50.68632007987075;305.63509915697307;79.12655090077186;39.51123814664692
2017-01-01 22:00:00;50.094391707595356;303.61950648011936;79.09439792282711;39.68189922387245
2017-01-01 23:00:00;49.02932746691383;298.3566857282263;78.96193112110535;39.70690762794567
2017-01-02 00:00:00;49.42139825230005;296.77656457334245;79.37549731672334;39.59583595707545
2017-01-02 01:00:00;51.46469870900136;309.84603809892286;79.18145074806739;39.504470678987275
2017-01-02 02:00:00;52.80848900881255;317.54718165267514;79.17087175222116;39.44524812945832
2017-01-02 03:00:00;54.747536016441785;330.13445360282424;79.02221118530605;39.40809105873643
2017-01-02 04:00:00;56.99989069587154;346.4604503941525;78.94762636726614;39.647191853998265
2017-01-02 05:00:00;65.1596406917266;369.455171621459;82.09465729329571;39.96367724119108
2017-01-02 06:00:00;70.54391080840834;390.35560431628977;83.2757121250524;40.105114364403846
2017-01-02 07:00:00;70.82420905692823;399.788968277633;82.65512152792792;40.33621408924904
2017-01-02 08:00:00;68.22115985762261;399.4103393631081;81.50849506647461;40.706019210886154
2017-01-02 09:00:00;73.03766829909775;414.4631085289085;83.16305137486006;41.06736989718644
2017-01-02 10:00:00;72.31462465921607;410.0554513552884;83.94471905265044;41.81770345168047
2017-01-02 11:00:00;65.0721156539487;369.61987720817075;83.86564540300674;41.80967897718989
2017-01-02 12:00:00;58.80966637810877;339.3975882358749;83.06407548366218;41.671124967397986
2017-01-02 13:00:00;52.96618093005397;323.70833159855266;80.1324863414846;41.04647834860282
2017-01-02 14:00:00;52.810015355969874;328.8487698893198;79.03864209981634;40.67722022892076
2017-01-02 15:00:00;56.06752905896886;347.4149067835821;79.08929844836513;40.53809398959038
2017-01-02 16:00:00;63.16440131127926;365.47584715156887;81.6617816448686;40.376479890501855
2017-01-02 17:00:00;59.6220729958723;356.79050558234263;79.92768561350078;40.00868174219306
2017-01-02 18:00:00;61.195712530794395;361.27442388344747;80.5142361411248;40.0507312430899
2017-01-02 19:00:00;62.64751704424763;357.25906386742986;82.05193150532386;40.16218244222699
2017-01-02 20:00:00;59.21674731431579;348.1348613687601;80.6987724332472;40.06582900167939
2017-01-02 21:00:00;54.88989139331599;340.9795069017044;78.75659570104273;40.30267400317052
2017-01-02 22:00:00;53.97045955572013;336.4756944642717;78.58711329957481;40.27126917512078
2017-01-02 23:00:00;54.12070108708155;329.87344540385646;79.26646135902217;40.07483063634072
2017-01-03 00:00:00;50.73246536250214;328.56439165375804;76.9799270277718;40.09519745794614
2017-01-03 01:00:00;54.61007031958892;340.6454376668727;78.2340326570125;39.93872284721783
2017-01-03 02:00:00;56.38755204739609;345.1795642731775;78.85393963340766;39.83148672909215
2017-01-03 03:00:00;56.50753463956898;345.7235154819639;78.7443753874175;39.70039592096015
2017-01-03 04:00:00;58.75584456939775;355.4988742456259;79.13851614480728;39.65730034009323
2017-01-03 05:00:00;64.08484914805057;372.20883358173523;80.82369494463188;39.694251785763186
2017-01-03 06:00:00;70.70734163330356;393.56347134620796;82.78261517221546;39.86462417274589
2017-01-03 07:00:00;71.55610510569342;399.13916743326735;83.04635335360723;40.220621746120116
2017-01-03 08:00:00;68.0143660352121;381.4835636445835;83.38897130206686;40.79915237708667
2017-01-03 09:00:00;65.24821857231926;365.22034838694134;83.34230238924988;40.66492413197193
2017-01-03 10:00:00;64.2831887007753;358.5658070285634;83.13007886465641;40.30306244671931
2017-01-03 11:00:00;62.66885357880038;355.05488416951005;82.51587461009797;40.351968188237265
2017-01-03 12:00:00;57.508868243637345;354.399252474117;78.98627892804569;40.22320463616285
2017-01-03 13:00:00;59.39221163099439;366.18348218332994;78.93247962698246;40.188318385558375
2017-01-03 14:00:00;60.49695416421575;372.05014048939876;79.08338365347731;40.240843734271266
2017-01-03 15:00:00;59.0452950312277;363.6058115766818;79.00970733376869;40.218818616289866
2017-01-03 16:00:00;57.417128802744365;355.71350731182275;78.88949832575156;40.33127683683455
2017-01-03 17:00:00;57.212776175345624;351.6818906973071;79.08963486194756;40.228242833379795
2017-01-03 18:00:00;56.56755078568728;346.930959871386;79.1802924443353;40.23092510228145
2017-01-03 19:00:00;55.61671684386668;338.55488753078487;79.1841037123923;39.94199876362063
2017-01-03 20:00:00;52.823987678367175;319.7789356219385;79.15841764201423;39.69849304722027
2017-01-03 21:00:00;52.43455244364981;318.5198482377495;78.78209797983612;39.458324122557656
2017-01-03 22:00:00;52.775496675941326;321.509478846905;78.40618389618817;39.19458355452974
2017-01-03 23:00:00;52.19858103782203;312.3015231137568;79.42094077817876;39.49460505548433
2017-01-04 00:00:00;52.759330616417614;316.5685208853464;79.11952321185083;39.30825001572259
2017-01-04 01:00:00;55.64608077828251;332.86823371601025;79.08931484620973;39.15588385817682
2017-01-04 02:00:00;53.661376159671484;324.4241315396666;78.87010296800185;39.35858110980024
2017-01-04 03:00:00;53.96546962788757;326.9329665299475;78.73814438322955;39.307566797348386
2017-01-04 04:00:00;57.316271362183386;344.86302167091594;78.94367692573348;39.24212319363767
2017-01-04 05:00:00;61.71896240873936;370.34145473147214;78.97251186431924;39.162505055612485
2017-01-04 06:00:00;67.79077001942082;410.6429417493349;78.66249954269023;39.22745351696551
2017-01-04 07:00:00;71.02786967509901;427.09758068660375;79.65786644625155;39.93144365111743
2017-01-04 08:00:00;68.6344953413388;423.48377492053106;79.25578891919997;40.54067744215865
2017-01-04 09:00:00;65.75463811292043;412.0941600458695;78.7358412777092;40.620103368698665
2017-01-04 10:00:00;58.54674071499871;391.56900505731204;76.39243469487741;40.675069440486595
2017-01-04 11:00:00;60.73322142123652;383.9856156003708;78.49695310667533;40.71477768308182
